log2(PTR):genome_id/sample_id,SRR13739537_pass_1,SRR13739537_pass_2,SRR13739541_pass_1,SRR13739541_pass_2,SRR13739552_pass_1,SRR13739552_pass_2,SRR13739553_pass_1,SRR13739553_pass_2,SRR13739560_pass_1,SRR13739560_pass_2,SRR13739561_pass_1,SRR13739561_pass_2,SRR13739579_pass_1,SRR13739579_pass_2,SRR13739592_pass_1,SRR13739592_pass_2,SRR13739625_pass_1,SRR13739625_pass_2,SRR13739678_pass_1,SRR13739678_pass_2,SRR13739690_pass_1,SRR13739690_pass_2,SRR13739696_pass_1,SRR13739696_pass_2,SRR13739797_pass_1,SRR13739797_pass_2,SRR13739859_pass_1,SRR13739859_pass_2,SRR13739892_pass_1,SRR13739892_pass_2,SRR13739894_pass_1,SRR13739894_pass_2,SRR13739931_pass_1,SRR13739931_pass_2,SRR13739959_pass_1,SRR13739959_pass_2,SRR13739960_pass_1,SRR13739960_pass_2,SRR13739963_pass_1,SRR13739963_pass_2,SRR13739967_pass_1,SRR13739967_pass_2,SRR13739994_pass_1,SRR13739994_pass_2,SRR13740001_pass_1,SRR13740001_pass_2,SRR13740090_pass_1,SRR13740090_pass_2,SRR13740144_pass_1,SRR13740144_pass_2,SRR13740163_pass_1,SRR13740163_pass_2,SRR13740217_pass_1,SRR13740217_pass_2,SRR13740234_pass_1,SRR13740234_pass_2,SRR13740270_pass_1,SRR13740270_pass_2,SRR13740276_pass_1,SRR13740276_pass_2,SRR13740290_pass_1,SRR13740290_pass_2,SRR13740350_pass_1,SRR13740350_pass_2,SRR13740381_pass_1,SRR13740381_pass_2,SRR13740385_pass_1,SRR13740385_pass_2,SRR13740407_pass_1,SRR13740407_pass_2,SRR13740411_pass_1,SRR13740411_pass_2,SRR13740419_pass_1,SRR13740419_pass_2,SRR13740424_pass_1,SRR13740424_pass_2,SRR13740446_pass_1,SRR13740446_pass_2,SRR13740467_pass_1,SRR13740467_pass_2,SRR13740468_pass_1,SRR13740468_pass_2,SRR13740478_pass_1,SRR13740478_pass_2
367928.6,,,0.6226520537680974,0.5807607459690469,,,0.5080136059128055,0.5242322525974278,,,0.47826791630364424,0.484332245049445,,,,,,,0.44528207263592473,0.4459288401484165,,,,,,,,,0.6593790074704148,0.63688413715518,,,0.6459457281012579,0.6452127758950793,,,0.6986254351945079,0.7003678039610758,0.6137053722330659,0.6074652345201683,,,,,,,,,,,0.4328362600903224,0.45084845499585013,,,,,,,,,0.6714860012893707,0.6662211110995111,,,,,0.7985203570819934,0.8083265303442256,0.7115127664515477,0.7163059761766226,,,0.319994493620338,0.3182246266978366,,,,,,,,,0.7258870077706135,0.7339699091615418
420247.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21631106480730503,0.21007401723244545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255691005453633,0.2816092171678161,,,,,,,,,,,,,,,,,,,,,,
435590.9,,,0.4112757584697168,0.41358567930718654,0.37125494875513176,0.3717099633262678,0.5264460978791816,0.5306031314633127,0.3608003085722036,0.38029156395324004,0.4273505737467792,0.42833690122404927,0.1951233953394536,0.18865205260718126,0.3958342771207103,0.39712522508660447,0.6463172155486058,0.6477368876737984,0.5592208913851705,0.5619964071883056,,,0.2966331995050868,0.30021642209911964,,,0.5147638783546375,0.5168495906707857,0.5265220527341983,0.5281441348196311,0.2652162211942857,0.2636272126975765,0.31943676338190985,0.32108246598502654,0.5313650007235278,0.526520749248975,0.5670916321305184,0.5690952369747591,0.5183915634441225,0.5184290633981377,0.2572897682792296,0.2550387903209904,,,,,,,0.37760985794007906,0.37414949775569994,0.24747248276743,0.25031049513465,0.2459435659659631,0.24523932099102894,,,0.4735646673147266,0.48530125455681283,0.2909639789526708,0.2893817985329176,0.22416062656075722,0.22214148326668695,0.5177348736000751,0.5230125065641934,0.5163215930669157,0.5129582291264794,0.43358711492907365,0.4346665126108561,0.2838837768698045,0.2859136101075075,,,,,0.5519088627650722,0.5484016173667868,,,0.39346365252624166,0.3949219965499222,0.7131900896263303,0.7156517532275369,0.3878799865636832,0.3866831732949356
435591.13,,,,,0.2643879113648092,0.25851042704916477,,,0.08647513294222421,0.11000924816462951,0.24674126823422224,0.24936441274641408,0.44060513402906504,0.44096871926292036,0.27548980339519075,0.28434553773149684,,,,,,,,,,,0.2197377432986338,0.23259340700505893,,,0.0011440434000980285,0.003293033799728856,0.25940905797152364,0.2607246403803302,,,,,0.2643871136661309,0.2623680294444281,8.904133915431546e-06,1.047132141160625e-05,,,,,,,0.33408901138350683,0.342378269058944,,,,,,,0.22265763741431752,0.23310035146960323,0.10039670104194073,0.0992128240018987,0.2316231742392068,0.24498761400968483,0.2542803084515018,0.26601527444354023,0.3753016582075049,0.37924485969308425,0.6923994653266704,0.7047435395847594,0.327484755799842,0.3094084257111156,,,,,0.42387659349709006,0.4267537953319204,,,,,0.7000103000916742,0.6985142857652095,,
442563.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45940315376539004,,,
479436.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0762575423141293e-06,0.11100561018885768,,,0.48329118771839097,0.6430440431333276,,,,,0.010152427241326015,0.29334397609253904,,,,,,,,,,,,,,,,,1.330477919760662e-08,5.066533121061779e-06,2.9814050375766093e-07,2.2816602940688175e-06,,,,,,,,,,
484020.3,,,,,,,,,,,0.40934293917606374,0.37592969022845235,,,,,,,,,,,,,0.28944900061248025,0.29288366147289097,,,0.5074674302983118,0.5065842255514824,,,,,,,,,0.49528856948405253,0.48111877228582445,,,,,0.3031068728034716,0.3030397830829176,,,,,,,0.4628610751955401,0.4577895410093318,,,,,0.3043700126685468,0.29861979578902104,,,,,,,0.6724382005664002,0.6595082883355872,,,,,0.25253179146716587,0.2485565810620114,,,,,,,,,0.6195232033736716,0.6113836047759711
515619.6,,,0.16067092661473134,0.1609993344971825,0.015197631890823635,0.020344882040721275,,,0.14034207654408853,0.15232869949696645,0.0460335863914761,0.051513493100671395,,,0.38187941392397384,0.4009510841074515,0.08896291037727158,0.09811286599197176,,,,,,,,,0.1272065892597819,0.13393103979400353,0.2687829215148469,0.2540907006985022,0.22347319882275696,0.2050562620870014,0.28180709114519825,0.27097227933385043,0.5225498974287893,0.5196715244287888,,,0.08429704613869876,0.08491124482246878,0.1727455080703627,0.16274914782954156,,,,,,,,,0.45683123881571464,0.4650262191605904,,,,,0.16332273958641758,0.16934361276720233,,,0.26112654546681474,0.25424228620693107,0.02043753424755827,0.029101579953917153,0.21143289933646184,0.21952742817450277,0.23022472252285162,0.22502419447502064,,,,,,,0.26149435953809463,0.24938121339808583,,,,,0.1725296827700192,0.17115048849155226,,
518634.20,0.7132984396193246,0.7157211218681273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4263163186389577,0.3142061504492464,,,,,,,,,,,,,,,,,0.400521595431702,0.40185637710417355,0.1994904255329505,0.3982627416488114,,,0.47038284814990095,0.48891452764823035,,,,,,,,,,,,,,,,,,,,,,,2.149067144415143e-06,1.158393884259685e-06,,,,,,
555970.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6860962895531769,,
568703.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6761642692433564,0.6777893588370099,,,0.2592737216613904,0.26654076548807465,,,,,0.12076174854927799,0.11198372937221933,,,,,,,,,,,,,,,,,0.32546286087180726,0.3103335285420662,,,,,0.27260702999207254,0.2643120568695245,,,,,,
585394.18,,,,,0.9136162558592176,0.935881410607113,,,0.37748871208710677,0.34917556667247424,,,,,,,,,,,,,,,,,0.087361895082218,0.08165390688676358,,,0.9041852398360197,0.9161236397583684,,,,,0.7335199876553858,0.690734429873787,,,0.6204129436100284,0.68543996803585,,,,,,,,,,,,,,,,,,,0.3887271241661501,0.4250160278270546,0.4463125461687781,0.4705093122675739,,,,,,,,,,,,,,,,,,,,
592028.3,,,0.1594199386241328,0.1591490262648175,0.31255296117968845,0.3147756826611105,0.30449646096231325,0.2759633963488571,,,,,,,,,0.20278639423563558,0.23814487843653145,0.20888492463252226,0.2257171766438304,,,,,,,0.06605268808566771,0.038035005996201056,,,,,,,0.11715589468887734,0.11469625430106939,0.14346150586309817,0.11836384225851418,,,,,,,,,,,,,0.15953893381778772,0.1450955199933916,,,,,,,,,,,,,0.06071684923364587,0.08277048585371512,0.08245929602575415,0.10873868352995866,,,,,,,0.0456331382794897,0.06624293747151319,,,,,5.761464864594983e-06,1.4088714688616102e-06,,
640131.3,,,,,,,,,,,,,,,0.45389337527861545,0.45728291107578967,,,,,0.7118231673807197,0.7018654893971471,,,,,,,,,,,,,,,,,,,,,0.6595845033808491,0.6673865148692948,0.36477647301765886,0.3644538114372464,,,,,,,,,0.39994987044308317,0.3999623088241962,,,,,,,,,,,,,,,0.5427496812366454,0.5657753910881638,,,,,,,,,,,0.7372047119443915,0.7438948737848466
657321.5,,,,,0.41566615725361394,0.41827658450483907,,,,,0.6434520233649583,0.6506240535824512,,,,,,,,,,,,,,,0.270970620610504,0.27721807972412715,,,,,,,0.43320116682494025,0.4355186502214837,,,0.5954109303396354,0.5930336418785827,,,,,,,,,,,0.6461132886202187,0.6469276600305504,,,,,,,,,0.4237931637289652,0.4167797814686789,,,,,,,0.5296876512591572,0.535236540361141,,,,,,,,,,,,,,
679935.3,,,,,,,0.18205487405577048,0.1917537584699821,,,0.15252717661885298,0.1598361212042703,,,0.1494634721317155,0.07798706283521392,,,0.2122501779704069,0.2300431370150346,,,,,,,,,,,,,0.0809989999187572,0.08090283336360066,,,0.24733189323928473,0.26142686525267306,0.2988583932704035,0.3097815997536761,,,,,,,,,,,,,,,,,,,,,,,0.4668818715789178,0.608307219006918,,,,,0.03937144571249743,0.0402461486991659,,,,,,,,,,,0.46403935401768903,0.4619425692261552,,
709991.3,,,0.5938940212325575,0.605762116190517,,,,,0.1352642551020953,0.1406518034412668,0.19561310628344222,0.2035240977009792,,,0.34545337336584714,0.3535177211186379,,,,,,,,,,,,,,,0.06597270777003125,0.0733987139934799,3.1282169607423643e-07,6.722589491275864e-07,,,,,0.1278366535850586,0.12595110775721033,3.436691664558631e-05,2.40791678191851e-06,,,,,,,0.20262658432304184,0.20172936803357752,,,,,,,0.36068547607084056,0.36348433563064275,0.08250771400174875,0.06399126907274899,0.1491198502371787,0.1362141178636572,0.3021481739294843,0.3029543304044493,,,,,0.1084531214675353,0.10833067072734953,,,,,,,,,,,,,,
818.23,,,0.2441214684781962,0.25273655341417756,,,,,,,0.2910281400192753,0.2786697320385919,,,0.16675993815041376,0.17590745028577479,,,,,0.10274387247328177,0.07159269426742217,,,0.4078910652134591,0.40940919107167295,,,0.8052335375414643,0.8557753737036871,0.29892053575123123,0.2959964137108464,0.3004056095654641,0.30545029460752815,,,,,0.33380386193626815,0.30962329169243435,0.18433690196466707,0.20473481554140535,0.45754227670763237,0.4543160935801948,,,,,,,,,,,,,0.16630000751392018,0.17788541839663885,0.33588912557476897,0.34407104747012207,0.09517959596335918,0.1258922493405901,0.22998700628051413,0.23409770080812667,0.6932248126630399,0.684834170191752,0.84213671548057,0.839566567426413,,0.33589868762604275,0.5374090455900742,0.5422903413496677,,,0.5941861494336099,0.5830476265228594,4.0693804861754106e-05,1.116491215577076e-06,0.25791226243454324,0.26070803682689,0.8331432834561718,0.8217028478828733,,
862965.3,,,,,,,,,,,,,,,,,,,,,,,,,0.746981358956623,0.7385465384047198,,,,,,,,,,,,,,,0.6313428253592809,0.6341972732380771,0.778068979542686,0.7980719624330092,,,,,,,,,,,,,,,,,,,,,0.7807393186768338,0.7668474430817657,,,,,,,,,0.7509966910023973,0.7247038660926329,,,,,0.6849720753622116,0.7137783873994024,,
866777.3,0.5901564634821241,0.5875890823189759,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49239947302023823,0.5197953426094325,,,,,,,,,,,,,,,,,0.3474953593468395,0.3115137426493483,0.5018537013708068,0.4468551338642029,,,0.4005162848722847,0.3945174161547038,,,,,,,,,,,,,,,,,,,,,,,3.398943581058603e-06,3.032173529688416e-06,,,,,,
903814.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12527601933466115,0.13790273615858092,,,,,,,,,,,,,,,,,,,,,,,,
1140002.4,,,,,,,,,,,,,,,,,,,,,0.7524716105539717,0.7203207308832564,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7396843318930909,0.7537447876421639,,,,,0.5524320125874495,0.5536187733740243,,,0.6752995035092646,0.6508959626160392,,,,,,,,,,,,,,,,,,,0.7390835237175188,0.7420877183571061,,,,
137838.3,0.9787435441130423,0.9707630316809264,,,,,,,,,,,0.22020944904460127,0.2217620717186452,,,,,,,,,,,0.7211289602575901,0.740938466689194,,,,,,,,,,,,,,,,,,,,,0.6592316051297717,0.6678108075246759,,,,,,,0.6549828871569091,0.6543479547068913,,,,,,,,,,,,,,,0.5344404733132984,0.5374348071838186,0.8129292004628823,0.8228801682068264,,,,,0.7012961290055368,0.7037453545841976,,,0.31621344553559866,0.31954497241111696
1384063.4,,,,,,,,,,,0.9074070036922227,0.8564852352075882,,,0.7412124688586033,0.7864615207617077,,,,,0.7983726792950337,0.7980301519230297,,,0.8659964303447935,0.8734504841977171,,,,,,,,,,,0.5346858149163054,0.5395185310826266,0.9625905912900266,0.9619424090010017,,,,,,,1.0519713489431315,1.056776157411834,0.7298105981588723,0.7316849254850931,,,0.8455702870541215,0.8349440323637536,,,,,0.9761961589902363,0.9794405319337162,,,,,,,,,,,,,,,,,1.0799826339064542,1.0775123403105895,1.0555895116482308,1.0561797999613387,,,0.9628108062663154,0.9553202695244047
1504823.3,,,0.8314754724632383,0.8421267033115,,,,,,,,,,,0.7832710339132055,0.7638459594091489,,,,,,,,,,,,,0.7318788946461146,0.7249041241721228,,,0.7353041222319888,0.7702463065291859,,,0.817966076735355,0.8291664729632726,,,,,,,,,,,,,0.856343834925318,0.8354229545321877,,,,,0.8360944974693031,0.8180663735594461,,,,,,,,,0.8569944738433146,0.8629299852736042,,,,,,,,,,,,,,,0.8827815287744292,0.881968372363976
205913.6,,,0.3459355073257701,0.3439108994832179,,,0.2717833677519634,0.2695889192202681,,,0.34209516070151486,0.33562675702703654,,,0.438297966975531,0.46307524646306747,,,0.31969828141791107,0.3148967711770755,,,,,1.3733549329093702,1.3608403950849428,,,0.2324040015648348,0.22663121518288076,,,0.31329688689549595,0.313310720997923,0.2608893407160241,0.2628429879471237,0.30978798954081727,0.3299492838960123,0.32108264550252597,0.3137845912839011,,,,,,,0.272321614475064,0.26819277671090574,1.5138878903890587,1.4927653674696817,0.37283754541179454,0.38735347103245926,0.20448567417616498,0.210640965412603,,,0.3879940627212528,0.40687701699467616,0.33355142610286476,0.33412737627000794,,,0.366814271635955,0.35663573415556465,0.3393454781878577,0.3484762918840436,0.39189321768868635,0.3930168827555537,,,,,0.2715582943943671,0.2681425793786291,0.32507666773754096,0.31954694856891364,1.6041326910882934,1.6018333825627864,,,0.36737106158796873,0.36568899691136275,0.26562101366031315,0.2724428072233055
272620.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619608239121961,0.6116434062682442,,,,,,,,,,,0.5958703490132595,0.5940002599764374,0.5390144211433756,0.5538566644411412,,,,,,,0.7240163507335293,0.7058528135035568,0.49034693350915365,0.49932585885131214,,,,,,,,,,,,,,,0.6209573041771483,0.6202693278130695,,,,,,,0.5506446245532988,0.5788713212854779,,,0.40566727766678484,0.39229458019156227
300268.11,1.8362163153260562,1.8186503288403286,,,,,,,,,,,0.640840108889533,0.5616193818629264,,,,,,,,,,,1.5033072499704638,1.470426524635772,,,,,,,,,,,,,,,,,,,0.6795972067466757,0.7367937426148046,1.6460073953811167,1.6543787830164496,,,,,,,,,,,1.7680728137870199,1.674052278547789,,,,,,,,,,,,,1.4205267350109387,1.4070790593734528,,,,,1.636082528283826,1.603138772635312,,,0.6840810616558723,0.6256059305156877
300269.12,1.767950856189504,1.7733442261785195,,,,,,,,,,,0.583189697941173,0.6179387140598028,,,,,,,0.9322266709864445,0.96595785154501,,,1.4120286520412804,1.40671603764888,,,,,,,,,,,,,,,,,,,0.6418841739310222,0.6428673793914014,1.5572419665948174,1.5493398742114117,,,,,1.7794911439969483,1.7924499745414029,,,,,1.5419819027789692,1.5574253719263011,,,,,,,,,,,,,1.3790652299958708,1.3769885338150654,,,1.504300568148213,1.4883750817887107,1.6141379423076883,1.6073154698035208,,,0.4425774088296088,0.4202542401681913
411460.6,,,0.43341567035347656,0.4296431097051941,0.35656266215858606,0.3829089342126845,,,0.3755239022920293,0.3762092644580922,,,,,0.4109287115242666,0.4290959240219154,,,,,0.3544323987510638,0.33069390976081997,,,,,0.4382571851158589,0.44747217246350435,,,,,0.6159570144691711,0.5997860082277111,0.5303102841987651,0.5324654299051872,,,,,,,,,,,0.49428673061069117,0.4924273970214616,0.6180976706904359,0.6149934640105221,0.5410555030676423,0.5255090988601386,,,,,0.3621040126462356,0.3333681067259058,,,0.501843065038834,0.49383807093287163,,,0.5733240786166385,0.5783603669323097,,,0.422130427405527,0.4156372938519355,,,,,0.5320701062277178,0.5350389153732984,0.46268296877735543,0.46054367295828413,,,,,,
411461.4,,,0.5900079751328413,0.6091134519557945,0.6218873483291879,0.6601191907663921,0.5667269092418642,0.5998565241219167,,,,,,,0.6057941691283912,0.6471298298282826,0.3287010161428235,0.41363001259962995,,,,,,,,,,,0.6263154187794209,0.6020155538336479,0.37278170401858385,0.3333926771258176,0.5878536040767536,0.5952057478505057,0.495336672478051,0.45646060390496557,0.60863137861417,0.6363178317017194,,,0.4030112368926482,0.4178944806058081,,,,,,,,,0.3823091700251296,0.3938778952415249,,,,,0.44841682688096346,0.45366856759020646,,,0.6294375571654715,0.6218968762388073,,,0.7056245615423935,0.7584566429141518,0.6443128886406646,0.6689122401750556,,,,,,,,,,,,,0.8014868946772257,0.7733587110496568,,
411462.6,,,0.4138841948067289,0.4204806234248218,0.4306641948598069,0.42719542194265075,,,,,0.6049674379817844,0.5986096675309733,,,0.5739693031296037,0.5406164972569213,,,,,,,,,2.1606312741995977,2.1637060327713575,,,,,0.5283477768264127,0.5214130874835636,0.9684848554540133,0.9892018523564143,2.1825121695821563,2.2075034174359245,,,0.5845152589908271,0.6021483873484812,0.49839744072878955,0.5156934127538401,,,,,,,,,2.0772604204597926,2.089734493609757,,,,,0.74080532499264,0.7670396807131746,,,0.5393309047803111,0.5115709926352249,0.8316263071390897,0.8174227357619743,2.4284602701432423,2.388209223896054,0.6337840722264262,0.6103575878242612,,,,,,,,,,,,,2.3406062504527645,2.3542855713666953,,
411463.4,,,0.6439498220448638,0.6418869030408905,,,,,,,,,,,0.5506567121687859,0.5103108443621741,,,,,,,,,,,0.3618552385626768,0.3387793272853803,,,,,0.5632155796925021,,0.6205318428105688,0.6335614669108799,,,0.4588292813272903,0.45295322144052175,,,,,,,,,,,0.4367680100093393,0.43285112033577017,,,,,0.5748455343081414,0.5983759112966025,,,,,0.4611046664295542,0.47823551082582183,0.6419407524118721,0.6513598945588807,0.6360198815637638,0.6698481881766579,,,,,,,0.63918512104016,0.6415646742608497,,,,,0.6097300403975408,0.6030143732675353,,
411483.3,,,0.8131209280760181,0.8171789499458435,0.3858741672346809,0.3787285839468999,,,1.1266696761163741,1.1106154480089798,0.762106887803114,0.766862193967185,,,0.8774834933295678,0.9086893517715912,0.5874892619834611,0.6065488830920304,,,,,,,,,0.574876258023633,0.5729343373141782,0.9667447468932842,0.9632481520783406,1.0736363975031618,1.093976300521568,0.8374194873456944,0.8542800944019932,0.5664724548859518,0.5622283908693128,2.8898474268753804,2.764671016986397,0.9321185470014097,0.9711641755631014,1.1347762860768482,1.128738737633195,,,,,,,,,2.695039952895748,2.657099504418927,,,,,1.0205319470119212,1.0432254716908211,,,2.638433380797063,2.5634208539466155,1.4995162439207834,1.4767251900699618,0.5841989575896478,0.5895015955521644,1.0836365333346838,1.0844088732981245,2.38220949895156,,,,,,0.4722905520681646,0.47449614053420286,,,,,0.7110662791046791,0.7129124092207929,,
411490.6,,,,,,,,,,,,,,,,,,,,,0.5877949759444645,0.5844395658451268,,,,,,,,,,,,,,,,,,,,,,,,,0.7577646741376981,0.7525263662761661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37031153271395956,0.3762863038946359,,,,,,
411903.6,,,1.2478374472100697,1.23736368544536,1.1428251028480245,1.0988987745656944,,,,,1.2325939058206992,1.1914323636423498,,,1.1150492496879183,1.0572686882052587,,,,,,,,,,,,,1.2537465600115332,1.2466266521483913,,,1.1974925075715643,1.1937637793062406,1.1307039346747267,1.107056872121363,,,1.1366944429338874,1.1285415380210277,1.076293239794278,1.1370581086843083,,,,,,,,,,,,,,,0.9889553832416714,1.001152879258662,1.2246796675518308,1.2573502065412947,1.119946947958501,1.0980781032829205,1.0285391089143416,1.0444036979516504,1.0610539346522887,1.025218738149667,1.1651458381804505,1.1681815932620248,1.0807908568275482,1.0637542316502253,,,,,0.9468267691022404,0.9593637001127233,1.1606749444228146,1.1691368832440603,,,0.967493263468726,0.9923792156755727,,
